id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,CodePays
tt5368542,The Exorcist,tvSeries,"Drama, Horror, Mystery",7.9,32964.0,2016.0,ts41145,1.0,16,'us'
tt10839422,Sex/Life,tvSeries,"Comedy, Drama, Romance",5.6,32921.0,2021.0,ts289334,1.0,18::(self-applied),'us'
tt2372220,The White Queen,tvMiniSeries,"Drama, History, Romance",7.7,32864.0,2013.0,ts20765,2.0,7,"'gb', 'fr'"
tt11212276,The Sex Lives of College Girls,tvSeries,Comedy,7.7,32854.0,2021.0,ts229732,3.0,18::(self-applied),'us'
tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),'jp'
tt1495708,Covert Affairs,tvSeries,"Action, Crime, Drama",7.3,32410.0,2010.0,ts14798,1.0,13::(self-applied),'us'
tt6660498,Devilman Crybaby,tvMiniSeries,"Action, Animation, Drama",7.6,32351.0,2018.0,ts76865,1.0,16,'jp'
tt13651632,Night Stalker: The Hunt for a Serial Killer,tvMiniSeries,"Crime, Documentary, Mystery",7.5,32299.0,2021.0,ts271413,1.0,16,'us'
tt10405370,Rogue Heroes,tvSeries,"Action, Drama, Thriller",8.2,32283.0,2022.0,ts213451,2.0,18,'gb'
tt4655480,Chicago Med,tvSeries,Drama,7.6,32258.0,2015.0,ts37490,1.0,tous publics::(with warning),'us'
tt0412175,Medium,tvSeries,"Crime, Drama, Fantasy",7.1,32249.0,2005.0,ts21457,2.0,10,'us'
tt0760437,Ben 10,tvSeries,"Action, Adventure, Animation",7.5,32179.0,2005.0,ts10978,4.0,tous publics,'us'
tt9735318,The Beatles: Get Back,tvMiniSeries,"Biography, Documentary, Music",8.9,32176.0,2021.0,ts299852,1.0,16::(self-applied),"'gb', 'nz', 'us'"
tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),'us'
tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,"'jp', 'pl'"
tt9184986,Barbarians,tvSeries,"Action, Adventure, Drama",7.2,31912.0,2020.0,ts246072,1.0,16::(self-applied),'de'
tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,'us'
tt4378376,Babylon Berlin,tvSeries,"Crime, Drama, Thriller",8.4,31885.0,2017.0,ts42477,2.0,12,'de'
tt12235718,Hellbound,tvSeries,"Crime, Drama, Fantasy",6.6,31786.0,2021.0,ts251675,1.0,18::(self-applied),'kr'
tt12682218,Scenes from a Marriage,tvMiniSeries,Drama,8.0,31775.0,2021.0,ts265296,3.0,18,'us'
tt0096542,Baywatch,tvSeries,"Action, Adventure, Crime",5.5,31754.0,1989.0,ts242,1.0,tous publics,'us'
tt6866266,Escape at Dannemora,tvMiniSeries,"Biography, Crime, Drama",7.9,31617.0,2018.0,ts57517,3.0,12::(self-applied),'us'
tt11771270,The English,tvMiniSeries,"Drama, Western",7.8,31608.0,2022.0,ts225313,1.0,16::(self-applied),"'gb', 'us'"
tt3877200,The Missing,tvSeries,"Crime, Drama, Mystery",8.1,31562.0,2014.0,ts20362,1.0,tous publics,"'gb', 'fr', 'be', 'us'"
tt9064858,Them,tvSeries,"Drama, Horror, Thriller",7.5,31412.0,2021.0,ts242693,1.0,16::(self-applied),'us'
tt1526318,Borgen,tvSeries,Drama,8.5,31319.0,2010.0,ts345200,1.0,tous publics,'dk'
tt8332438,ZeroZeroZero,tvMiniSeries,"Crime, Drama, Thriller",8.1,31245.0,2019.0,ts111122,2.0,12,'it'
tt14379784,The Devil's Hour,tvSeries,"Drama, Mystery, Thriller",7.6,31157.0,2022.0,ts328473,1.0,16::(self-applied),'gb'
tt12714854,Mumbai Diaries,tvSeries,"Drama, Thriller",8.5,31088.0,2021.0,ts270371,1.0,16::(self-applied),'in'
tt0139774,Dragon Ball GT,tvSeries,"Action, Adventure, Animation",6.8,30992.0,1996.0,ts4242,4.0,tous publics,'jp'
tt10244600,Winning Time: The Rise of the Lakers Dynasty,tvSeries,"Biography, Drama, Sport",8.3,30907.0,2022.0,ts227241,3.0,12::(self-applied),'us'
tt0318997,Angels in America,tvMiniSeries,"Drama, Fantasy, Romance",8.1,30784.0,2003.0,ts1936,3.0,18,"'us', 'it'"
tt0273855,My Wife and Kids,tvSeries,"Comedy, Family",6.9,30783.0,2000.0,ts21665,2.0,tous publics,'us'
tt14261112,Twisted Metal,tvSeries,"Action, Adventure, Comedy",7.3,30779.0,2023.0,ts309849,3.0,16,'us'
tt1190689,Nurse Jackie,tvSeries,"Comedy, Drama",7.8,30695.0,2009.0,ts21145,2.0,tous publics,'us'
tt0361243,Star Wars: Clone Wars,tvSeries,"Action, Adventure, Animation",7.8,30571.0,2003.0,ts21960,1.0,tous publics,"'us', 'kr'"
tt12312250,Jeffrey Epstein: Filthy Rich,tvMiniSeries,"Crime, Documentary",7.1,30547.0,2020.0,ts237560,1.0,16::(self-applied),'us'
tt8688814,The Dragon Prince,tvSeries,"Action, Adventure, Animation",8.3,30502.0,2018.0,ts82597,1.0,7::(self-applied),"'us', 'ca'"
tt0458253,The Closer,tvSeries,"Crime, Drama, Mystery",7.8,30473.0,2005.0,ts580,1.0,10,'us'
tt8388390,Chucky,tvSeries,"Comedy, Drama, Horror",7.2,30467.0,2021.0,ts233459,4.0,7,"'ca', 'us'"
tt3986586,Fuller House,tvSeries,"Comedy, Drama, Family",6.7,30413.0,2016.0,ts36983,1.0,7::(self-applied),'us'
tt1528406,Fairy Tail,tvSeries,"Action, Adventure, Animation",7.9,30410.0,2009.0,ts20513,3.0,tous publics::(dvd rating),"'jp', 'pl'"
tt13315156,First Kill,tvSeries,"Drama, Horror, Mystery",6.5,30386.0,2022.0,ts255888,1.0,16::(self-applied),'us'
tt0972412,Private Practice,tvSeries,"Comedy, Drama, Romance",6.8,30124.0,2007.0,ts22051,1.0,tous publics,'us'
tt14192504,We Own This City,tvMiniSeries,"Biography, Crime, Drama",7.6,30091.0,2022.0,ts287833,3.0,12::(self-applied),'us'
tt2077823,Perry Mason,tvSeries,"Crime, Drama, History",7.6,29962.0,2020.0,ts87383,3.0,12,'us'
tt4154858,Inhumans,tvSeries,"Action, Adventure, Sci-Fi",4.9,29938.0,2017.0,ts52967,1.0,tous publics,'us'
tt4276618,C.B. Strike,tvSeries,"Crime, Drama, Mystery",7.9,29868.0,2017.0,ts58311,3.0,12,'gb'
tt0330251,The L Word,tvSeries,"Drama, Romance",7.6,29771.0,2004.0,ts22308,1.0,tous publics::(dvd rating),"'us', 'ca'"
tt15591076,That '90s Show,tvSeries,"Comedy, Drama, Romance",6.3,29744.0,2023.0,ts313723,1.0,13::(self-applied),'us'
tt13196080,Tokyo Revengers,tvSeries,"Action, Animation, Drama",7.8,29549.0,2021.0,ts249912,3.0,7,'jp'
tt5639976,The Mist,tvSeries,"Drama, Horror, Mystery",5.4,29448.0,2017.0,ts47507,1.0,16::(self-applied),"'ca', 'us'"
tt0126170,Recess,tvSeries,"Adventure, Animation, Comedy",7.8,29436.0,1997.0,ts21272,1.0,tous publics,"'us', 'ph', 'kr'"
tt10802170,The Rehearsal,tvSeries,"Comedy, Documentary",8.5,29380.0,2022.0,ts359675,2.0,18,'us'
tt4922804,3%,tvSeries,"Action, Drama, Sci-Fi",7.3,29279.0,2016.0,ts52838,1.0,13::(self-applied),'br'
tt13293588,Mushoku Tensei: Jobless Reincarnation,tvSeries,"Action, Adventure, Animation",8.2,29130.0,2021.0,ts222366,2.0,16,'jp'
tt2396135,Shetland,tvSeries,"Crime, Drama, Mystery",8.3,29094.0,2013.0,ts32526,1.0,tous publics,'gb'
tt10826054,Masters of the Universe: Revelation,tvSeries,"Action, Adventure, Animation",5.5,29038.0,2021.0,ts219423,1.0,13::(self-applied),'us'
tt3288518,Younger,tvSeries,"Comedy, Romance",7.8,28991.0,2015.0,ts21950,3.0,10,'us'
tt16867040,Cunk on Earth,tvMiniSeries,Comedy,8.1,28897.0,2022.0,ts364947,1.0,13::(self-applied),'gb'
tt0275140,Law & Order: Criminal Intent,tvSeries,"Crime, Drama, Mystery",7.6,28853.0,2001.0,ts21661,2.0,tous publics::(dvd rating),'us'
tt18546730,The Walking Dead: Dead City,tvSeries,"Adventure, Drama, Horror",7.1,28834.0,2023.0,ts341651,3.0,16,'us'
tt0071007,Little House on the Prairie,tvSeries,"Drama, Family, Romance",7.5,28719.0,1974.0,ts21909,1.0,tous publics,'us'
tt1984119,Feud,tvSeries,"Biography, Drama",8.3,28655.0,2017.0,ts54009,1.0,tous publics::(dvd rating),'us'
tt13802576,Lockwood & Co.,tvSeries,"Action, Adventure, Drama",7.4,28598.0,2023.0,ts278785,1.0,13::(self-applied),'gb'
tt7008682,Homecoming,tvSeries,"Drama, Mystery, Thriller",7.4,28550.0,2018.0,ts81912,1.0,16,'us'
tt12306692,American Horror Stories,tvSeries,"Drama, Horror, Mystery",6.3,28502.0,2021.0,ts243279,1.0,18::(self-applied),'us'
tt2281375,Nashville,tvSeries,"Drama, Music, Romance",7.7,28313.0,2012.0,ts20834,1.0,tous publics,'us'
tt6905542,The Dark Crystal: Age of Resistance,tvSeries,"Adventure, Family, Fantasy",8.4,28283.0,2019.0,ts57213,1.0,7::(self-applied),"'gb', 'us'"
tt3910804,War & Peace,tvMiniSeries,"Drama, History, Romance",8.1,28196.0,2016.0,ts37786,1.0,tous publics,'gb'
tt14500082,How I Met Your Father,tvSeries,"Comedy, Drama",5.7,27849.0,2022.0,ts293168,1.0,13,'us'
tt3012698,Olive Kitteridge,tvMiniSeries,Drama,8.3,27699.0,2014.0,ts20287,3.0,tous publics,'us'
tt8686106,Quicksand,tvMiniSeries,"Crime, Drama, Mystery",7.4,27663.0,2019.0,ts88151,1.0,16,'se'
tt9398466,Delhi Crime,tvSeries,"Crime, Drama",8.5,27629.0,2019.0,ts89028,1.0,16,"'in', 'us'"
tt1595680,Being Human,tvSeries,"Drama, Fantasy, Horror",7.5,27478.0,2011.0,ts11224,1.0,13::(self-applied),"'ca', 'us'"
tt11204260,I May Destroy You,tvSeries,Drama,8.0,27353.0,2020.0,ts236950,3.0,16,"'gb', 'us'"
tt11570202,The Silent Sea,tvSeries,"Adventure, Drama, Mystery",6.9,27252.0,2021.0,ts232107,1.0,16::(self-applied),'kr'
tt1349938,Being Human,tvSeries,"Comedy, Drama, Fantasy",7.8,27207.0,2008.0,ts11224,1.0,12::(self-applied),'gb'
tt8531222,Dave,tvSeries,"Comedy, Music",8.2,27018.0,2020.0,ts109960,2.0,12,'us'
tt2771780,Teen Titans Go!,tvSeries,"Adventure, Animation, Comedy",5.7,26986.0,2013.0,ts35726,3.0,tous publics,'us'
tt1797404,House of Lies,tvSeries,"Comedy, Drama",7.4,26897.0,2012.0,ts20434,3.0,12::(self-applied),'us'
tt9077540,Sweet Magnolias,tvSeries,"Drama, Romance",7.3,26895.0,2020.0,ts237107,1.0,13::(self-applied),'us'
tt5707802,Dear White People,tvSeries,"Comedy, Drama",6.4,26875.0,2017.0,ts55962,1.0,16,'us'
tt11794642,Big Sky,tvSeries,"Crime, Drama, Mystery",6.8,26806.0,2020.0,ts225880,1.0,10,'us'
tt13623580,Reservation Dogs,tvSeries,"Comedy, Crime",8.3,26711.0,2021.0,ts289354,1.0,18::(self-applied),'us'
tt1409055,Dragon Ball Z Kai,tvSeries,"Action, Adventure, Animation",8.3,26700.0,2009.0,ts20545,4.0,tous publics,'jp'
tt3487356,Black-ish,tvSeries,Comedy,7.3,26635.0,2014.0,ts20813,1.0,tous publics,'us'
tt8787802,Away,tvSeries,"Drama, Romance, Sci-Fi",6.6,26570.0,2020.0,ts90729,1.0,13::(self-applied),'us'
tt3502172,Mozart in the Jungle,tvSeries,"Comedy, Drama, Music",8.1,26549.0,2014.0,ts20354,1.0,18,'us'
tt2226342,Devious Maids,tvSeries,"Comedy, Drama, Mystery",7.8,26504.0,2013.0,ts10364,2.0,tous publics,'us'
tt8633062,The Wilds,tvSeries,"Adventure, Drama, Mystery",7.3,26356.0,2020.0,ts94023,1.0,16,'us'
tt10577736,Tehran,tvSeries,"Action, Crime, Drama",7.6,26324.0,2020.0,ts237817,2.0,16::(self-applied),"'il', 'us', 'gb', 'gr'"
tt0758737,Brothers & Sisters,tvSeries,Drama,7.5,26323.0,2006.0,ts14830,1.0,tous publics,'us'
tt3663490,The Librarians,tvSeries,"Action, Adventure, Comedy",7.3,26301.0,2014.0,ts20309,2.0,tous publics,'us'
tt13729648,Candy,tvMiniSeries,"Biography, Crime, Drama",7.1,26263.0,2022.0,ts251161,1.0,18,'us'
tt5715524,Mayans M.C.,tvSeries,"Crime, Drama, Thriller",7.5,26194.0,2018.0,ts77875,2.0,12,'us'
tt10009170,Blood of Zeus,tvSeries,"Action, Adventure, Animation",7.5,26192.0,2020.0,ts255427,1.0,16::(self-applied),'us'
tt6128300,Dynasty,tvSeries,Drama,7.2,26050.0,2017.0,ts57465,1.0,tous publics,'us'
tt1415889,Good Luck Charlie,tvSeries,"Comedy, Drama, Family",7.1,25982.0,2010.0,ts30284,1.0,tous publics,'us'
tt0142032,Dune,tvMiniSeries,"Adventure, Drama, Sci-Fi",6.9,25812.0,2000.0,ts17132,1.0,10,"'us', 'ca', 'de', 'cz'"
tt0057733,Bewitched,tvSeries,"Comedy, Family, Fantasy",7.6,25717.0,1964.0,ts2956,1.0,tous publics,'us'
tt13622982,Star Wars: Visions,tvSeries,"Action, Adventure, Animation",7.0,25717.0,2021.0,ts269561,1.0,9+::(self-applied),"'jp', 'us', 'kr', 'cl', 'gb', 'ie', 'in', 'za'"
tt4341500,Wet Hot American Summer: First Day of Camp,tvMiniSeries,Comedy,7.3,25693.0,2015.0,ts35775,1.0,13::(self-applied),'us'
tt4925000,Descendants of the Sun,tvSeries,"Action, Comedy, Drama",8.2,25620.0,2016.0,ts38689,1.0,13::(self-applied),'kr'
tt0106064,Mighty Morphin Power Rangers,tvSeries,"Action, Adventure, Family",6.6,25570.0,1993.0,ts20960,1.0,tous publics,"'us', 'jp', 'id', 'mx', 'cl', 'nz', 'my'"
tt5197820,Van Helsing,tvSeries,"Action, Drama, Fantasy",6.3,25529.0,2016.0,ts39007,1.0,16,'us'
tt4686698,Frontier,tvSeries,"Adventure, Drama, History",7.1,25512.0,2016.0,ts38415,1.0,16,'ca'
tt10323338,9-1-1: Lone Star,tvSeries,"Action, Drama, Thriller",7.3,25466.0,2020.0,ts90886,1.0,10,'us'
tt7945720,Dirty John,tvMiniSeries,"Crime, Drama",7.3,25306.0,2018.0,ts84785,1.0,16::(self-applied),'us'
tt7971476,The Politician,tvSeries,"Comedy, Drama",7.5,25294.0,2019.0,ts84663,1.0,13::(self-applied),'us'
tt0425118,I Know This Much Is True,tvMiniSeries,Drama,8.1,25280.0,2020.0,ts89675,3.0,12::(self-applied),'us'
tt13361448,Night Sky,tvSeries,"Adventure, Drama, Fantasy",7.3,25243.0,2022.0,ts256111,1.0,18::(self-applied),'us'
tt1492030,Mildred Pierce,tvMiniSeries,"Crime, Drama, Mystery",7.6,25177.0,2011.0,ts21324,2.0,12,'us'
tt10075318,The Gift,tvSeries,"Drama, Fantasy, Mystery",7.0,25161.0,2019.0,ts223344,1.0,16,'tr'
tt8101850,Undone,tvSeries,"Animation, Drama, Fantasy",8.2,25142.0,2019.0,ts87870,1.0,16,'us'
tt6170874,Salvation,tvSeries,"Drama, Sci-Fi, Thriller",6.9,25134.0,2017.0,ts55653,1.0,10,'us'
tt16450274,Treason,tvMiniSeries,"Action, Drama, Thriller",6.4,25004.0,2022.0,ts324785,1.0,18,"'us', 'gb'"
tt8741290,Tales from the Loop,tvSeries,"Drama, Sci-Fi",7.4,24939.0,2020.0,ts108389,1.0,18::(self-applied),'us'
tt1563069,Jersey Shore,tvSeries,"Comedy, Reality-TV, Romance",3.9,24887.0,2009.0,ts23195,3.0,16,'us'
tt8755226,Daybreak,tvSeries,"Action, Adventure, Comedy",6.7,24882.0,2019.0,ts84993,1.0,16::(self-applied),'us'
tt14518756,Hometown Cha-Cha-Cha,tvSeries,"Comedy, Drama, Romance",8.3,24823.0,2021.0,ts297483,1.0,13::(self-applied),'kr'
tt10332508,Primal,tvSeries,"Action, Adventure, Animation",8.6,24815.0,2019.0,ts90946,2.0,accord parental::(dvd rating),"'us', 'fr'"
tt6143796,Workin' Moms,tvSeries,"Comedy, Drama",7.8,24790.0,2017.0,ts53663,1.0,13::(self-applied),'ca'
tt9458304,Dororo,tvSeries,"Action, Adventure, Animation",8.2,24679.0,2019.0,ts84637,2.0,10,'jp'
tt17543592,Will Trent,tvSeries,"Crime, Drama",7.7,24673.0,2023.0,ts329451,1.0,16::(self-applied),'us'
tt1353056,RuPaul's Drag Race,tvSeries,"Game-Show, Reality-TV",8.5,24666.0,2009.0,ts21262,2.0,13::(self-applied),'us'
tt2733252,The Musketeers,tvSeries,"Action, Adventure, Drama",7.8,24555.0,2014.0,ts20914,1.0,tous publics,'gb'
tt1758589,Dash & Lily,tvSeries,"Comedy, Drama, Romance",7.5,24511.0,2020.0,ts255926,1.0,7::(self-applied),'us'
tt7078710,Everything Sucks!,tvSeries,"Comedy, Drama",7.4,24476.0,2018.0,ts78080,1.0,13::(self-applied),'us'
tt3498622,Fortitude,tvSeries,"Drama, Horror, Mystery",7.3,24425.0,2015.0,ts4562,1.0,tous publics,'gb'
tt23900194,Harry & Meghan,tvSeries,"Biography, Documentary",5.1,24422.0,2022.0,ts373465,1.0,13::(self-applied),'us'
tt7053188,Station 19,tvSeries,"Action, Drama, Romance",7.1,24369.0,2018.0,ts78407,2.0,10,'us'
tt1751105,My Little Pony: Friendship Is Magic,tvSeries,"Adventure, Animation, Comedy",7.7,24303.0,2010.0,ts21511,1.0,tous publics,"'us', 'ca', 'ph'"
tt9522300,Kaguya-sama: Love is War,tvSeries,"Animation, Comedy, Romance",8.5,24270.0,2019.0,ts84657,2.0,tous publics,'jp'
tt15017118,Dark Winds,tvSeries,"Crime, Drama, Mystery",7.7,24251.0,2022.0,ts300078,1.0,not rated,'us'
tt2379308,Psycho-Pass,tvSeries,"Action, Animation, Crime",8.1,24231.0,2012.0,ts20388,4.0,16::(self-applied),'jp'
tt3837246,Assasination Classroom,tvSeries,"Action, Animation, Comedy",7.9,24162.0,2013.0,ts21984,3.0,10::(itunes),'jp'
tt5565334,Friends from College,tvSeries,"Comedy, Drama",6.9,24160.0,2017.0,ts57303,1.0,13::(self-applied),'us'
tt4592410,The Get Down,tvMiniSeries,"Drama, Music, Musical",8.2,24146.0,2016.0,ts38809,1.0,16,'us'
tt10234362,Avenue 5,tvSeries,"Comedy, Sci-Fi",6.7,24020.0,2020.0,ts186758,3.0,10,"'us', 'gb'"
tt3502262,Transparent,tvSeries,"Comedy, Drama",7.8,23981.0,2014.0,ts20060,1.0,16,'us'
tt0892700,The Penguins of Madagascar,tvSeries,"Action, Adventure, Animation",7.5,23853.0,2008.0,ts20527,2.0,tous publics,"'us', 'nz'"
tt12439466,Love Is in the Air,tvSeries,"Comedy, Romance",7.3,23840.0,2020.0,ts242116,1.0,18,'tr'
tt1229413,Hung,tvSeries,"Comedy, Drama",7.2,23837.0,2009.0,ts21140,3.0,12::(self-applied),'us'
tt10050772,I Think You Should Leave with Tim Robinson,tvSeries,Comedy,8.0,23819.0,2019.0,ts90234,1.0,16::(self-applied),'us'
tt12005128,WeCrashed,tvMiniSeries,"Biography, Drama",7.3,23762.0,2022.0,ts238623,1.0,12::(self-applied),'us'
tt5024912,Insecure,tvSeries,"Comedy, Drama, Romance",8.1,23750.0,2016.0,ts46210,3.0,12,'us'
tt11398870,Caliphate,tvSeries,"Crime, Drama, Thriller",8.2,23650.0,2020.0,ts219080,1.0,16::(self-applied),'se'
tt5827228,Bull,tvSeries,"Comedy, Crime, Drama",7.1,23603.0,2016.0,ts41876,2.0,10,'us'
tt4094300,Crazy Ex-Girlfriend,tvSeries,"Comedy, Musical",7.9,23570.0,2015.0,ts36129,1.0,16,'us'
tt12614214,The Afterparty,tvSeries,"Comedy, Crime, Mystery",7.3,23532.0,2022.0,ts251564,1.0,12::(self-applied),'us'
tt10166602,"Love, Victor",tvSeries,"Comedy, Drama, Romance",7.9,23414.0,2020.0,ts288513,1.0,14+::(self-applied),'us'
tt27713897,Arnold,tvMiniSeries,"Biography, Documentary",8.0,23253.0,2023.0,ts389339,1.0,16::(self-applied),'us'
tt20859920,Alchemy of Souls,tvSeries,"Action, Drama, Fantasy",8.7,23072.0,2022.0,ts312082,1.0,13::(self-applied),'kr'
tt8235236,Paradise PD,tvSeries,"Action, Animation, Comedy",6.8,22979.0,2018.0,ts83540,1.0,16,'us'
tt14069590,Dota: Dragon's Blood,tvSeries,"Action, Adventure, Animation",7.7,22951.0,2021.0,ts273100,1.0,16::(self-applied),'us'
tt6729080,Collateral,tvMiniSeries,"Crime, Drama, Mystery",6.8,22874.0,2018.0,ts78430,1.0,13::(self-applied),"'gb', 'us'"
tt1181917,The Suite Life on Deck,tvSeries,"Action, Adventure, Comedy",6.4,22839.0,2008.0,ts21164,1.0,tous publics,'us'
tt11239552,Itaewon Class,tvSeries,"Drama, Romance",8.1,22798.0,2020.0,ts223240,1.0,13::(self-applied),'kr'
tt1693592,Vera,tvSeries,"Crime, Drama, Mystery",8.2,22783.0,2011.0,ts20528,1.0,tous publics,'gb'
tt8050756,The Owl House,tvSeries,"Action, Adventure, Animation",8.6,22769.0,2020.0,ts113447,1.0,tous publics,"'us', 'ca', 'kr'"
tt21217912,Trainwreck: Woodstock '99,tvMiniSeries,"Documentary, History, Music",7.4,22718.0,2022.0,ts360095,1.0,16::(self-applied),'us'
tt5822112,Rabbit Hole,tvSeries,"Action, Drama, Thriller",7.4,22698.0,2023.0,ts328279,3.0,12::(self-applied),'us'
tt2581458,Looking,tvSeries,"Comedy, Drama, Romance",8.2,22573.0,2014.0,ts20255,3.0,tous publics,'us'
tt31433814,Doctor Who,tvSeries,"Adventure, Drama, Sci-Fi",6.2,22459.0,2023.0,ts422861,1.0,12::(streaming rating),'gb'
tt0096557,Chip 'n' Dale Rescue Rangers,tvSeries,"Action, Adventure, Animation",7.6,22424.0,1989.0,ts11857,1.0,tous publics,"'us', 'kr', 'jp', 'tw'"
tt5905354,Vikingane,tvSeries,"Comedy, History",7.7,22414.0,2016.0,ts70529,1.0,16,'no'
tt6466208,Breathe,tvSeries,"Crime, Drama, Thriller",8.2,22393.0,2018.0,ts78296,1.0,16,'in'
tt0321021,Without a Trace,tvSeries,"Crime, Drama, Mystery",7.0,22366.0,2002.0,ts22050,1.0,tous publics,'us'
tt9348692,Criminal: UK,tvSeries,"Crime, Drama, Mystery",7.7,22354.0,2019.0,ts284800,1.0,13::(self-applied),"'gb', 'fr', 'de', 'es'"
tt2953250,Shining Girls,tvSeries,"Crime, Drama, Mystery",7.4,22273.0,2022.0,ts251525,1.0,12::(self-applied),'us'
tt4192782,Glitch,tvSeries,"Drama, Horror, Sci-Fi",7.2,22236.0,2015.0,ts36177,1.0,16::(self-applied),'au'
tt16913068,Shahmaran,tvSeries,"Adventure, Drama, Fantasy",5.6,22010.0,2023.0,ts372806,1.0,13::(self-applied),'tr'
tt2069441,The Future Diary,tvSeries,"Action, Animation, Comedy",7.4,21851.0,2011.0,ts22232,2.0,12::(dvd rating),'jp'
tt7259746,Queer Eye,tvSeries,Reality-TV,8.5,21840.0,2018.0,ts78558,2.0,13::(self-applied),'us'
tt2521668,The Returned,tvSeries,"Drama, Fantasy, Horror",8.0,21777.0,2012.0,ts20499,2.0,12,'fr'
tt7263154,Undercover,tvSeries,"Crime, Drama, Thriller",7.8,21742.0,2019.0,ts88469,1.0,12,'be'
tt6297682,Seven Seconds,tvMiniSeries,"Crime, Drama",7.7,21737.0,2018.0,ts77197,1.0,16::(self-applied),'us'
tt1280822,Drop Dead Diva,tvSeries,"Comedy, Drama",7.5,21628.0,2009.0,ts8112,1.0,tous publics,'us'
tt7278862,My Brilliant Friend,tvSeries,Drama,8.6,21627.0,2018.0,ts79780,2.0,10,"'it', 'us'"
tt1285482,Dead Set,tvMiniSeries,"Drama, Horror, Reality-TV",7.6,21515.0,2008.0,ts15986,1.0,16,'gb'
tt1842530,Unforgettable,tvSeries,"Crime, Drama, Mystery",6.8,21492.0,2011.0,ts21245,1.0,10,'us'
tt6692188,El Chapo,tvSeries,"Biography, Crime, Drama",7.8,21491.0,2017.0,ts56718,1.0,16,'us'
tt8518136,Dickinson,tvSeries,"Biography, Comedy, Drama",7.7,21368.0,2019.0,ts317072,1.0,12,'us'
tt1094229,Heartland,tvSeries,"Drama, Family",8.4,21285.0,2007.0,ts22011,1.0,13::(self-applied),'ca'
tt13655456,True Story,tvMiniSeries,"Crime, Drama, Thriller",7.4,21246.0,2021.0,ts310057,1.0,16::(self-applied),'us'
tt14899624,Another Self,tvSeries,"Drama, Romance",7.2,21181.0,2022.0,ts299212,1.0,13::(self-applied),'tr'
tt0273366,Lizzie McGuire,tvSeries,"Comedy, Drama, Family",6.6,21008.0,2001.0,ts21685,1.0,tous publics,'us'
tt0108906,The Kingdom,tvSeries,"Comedy, Drama, Fantasy",8.2,21004.0,1994.0,ts26433,2.0,tous publics::(dvd rating),"'dk', 'it', 'de', 'fr', 'no', 'se', 'nl'"
tt8679236,Who Is America?,tvSeries,Comedy,8.3,21000.0,2018.0,ts82291,3.0,10,'us'
tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,tvMiniSeries,"Crime, Documentary, Mystery",6.0,20893.0,2021.0,ts271595,1.0,16,'us'
tt7745956,She-Ra and the Princesses of Power,tvSeries,"Action, Adventure, Animation",8.1,20874.0,2018.0,ts81331,1.0,7::(self-applied),"'us', 'kr'"
tt4839610,We Bare Bears,tvSeries,"Adventure, Animation, Comedy",7.8,20856.0,2014.0,ts36687,3.0,tous publics::(netflix self-rating),"'us', 'kr'"
tt7879820,On My Block,tvSeries,"Comedy, Drama",7.8,20839.0,2018.0,ts78382,1.0,13::(self-applied),'us'
tt15432016,Devil in Ohio,tvMiniSeries,"Drama, Horror, Mystery",5.9,20805.0,2022.0,ts309827,1.0,18,"'ca', 'us'"
tt1587669,Body of Proof,tvSeries,"Comedy, Crime, Drama",7.1,20793.0,2011.0,ts14179,1.0,10,'us'
tt6263222,Strong Girl Bong-soon,tvSeries,"Comedy, Crime, Drama",8.1,20688.0,2017.0,ts53362,1.0,13::(self-applied),'kr'
tt7671070,Industry,tvSeries,Drama,7.5,20626.0,2020.0,ts214743,2.0,16,"'gb', 'us'"
tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,tvSeries,"Animation, Drama, Fantasy",8.0,20515.0,2018.0,ts84280,2.0,12,'jp'
tt5540054,The Tick,tvSeries,"Action, Adventure, Comedy",7.4,20496.0,2016.0,ts42002,1.0,16,'us'
tt11343600,Brand New Cherry Flavor,tvMiniSeries,"Drama, Horror, Mystery",7.1,20493.0,2021.0,ts227473,1.0,16::(self-applied),"'us', 'ca'"
tt2758770,Star vs. the Forces of Evil,tvSeries,"Action, Adventure, Animation",7.9,20485.0,2012.0,ts21980,1.0,6+::(self-applied),"'us', 'ph', 'kr', 'fr', 'gb', 'ca'"
tt1734135,Trollhunters: Tales of Arcadia,tvSeries,"Action, Adventure, Animation",8.4,20469.0,2016.0,ts53249,1.0,7::(self-applied),"'us', 'mx', 'ca', 'cn', 'es', 'tw'"
tt1865769,Jessie,tvSeries,"Comedy, Drama, Family",6.2,20437.0,2011.0,ts20635,1.0,tous publics,'us'
tt13366604,Platonic,tvSeries,"Comedy, Romance",7.2,20410.0,2023.0,ts256514,1.0,12::(self-applied),'us'
